0;46.8001;0.01024; 0.141632; 0.28112
0;46.8001;0.010272; 0.140736; 0.281152
0;46.8001;0.010144; 0.140832; 0.280864
0;46.8001;0.01024; 0.141152; 0.281024
0;46.8001;0.010272; 0.142048; 0.280992
0;31.2001;0.01024; 0.141856; 0.280704
0;46.8001;0.010304; 0.14064; 0.280256
0;31.2001;0.01024; 0.141216; 0.28096
0;46.8001;0.010112; 0.14176; 0.280672
0;46.8001;0.01024; 0.141088; 0.28112
0;46.8001;0.010208; 0.14112; 0.281024
0;46.8001;0.01024; 0.142304; 0.280288
0;31.2;0.010272; 0.141344; 0.280608
0;46.8;0.010272; 0.14112; 0.28112
0;46.8001;0.010272; 0.141824; 0.281248
0;46.8;0.010176; 0.142432; 0.28544
0;46.8001;0.01024; 0.141248; 0.281152
0;46.8001;0.01024; 0.14128; 0.280896
0;46.8001;0.010368; 0.141792; 0.281024
0;46.8001;0.01024; 0.140608; 0.286688
0;46.8001;0.010208; 0.141856; 0.281344
0;46.8001;0.010304; 0.140832; 0.280928
0;46.8001;0.010336; 0.140736; 0.280768
0;46.8001;0.010208; 0.141472; 0.280992
0;46.8001;0.010176; 0.141056; 0.281024
0;31.2001;0.010176; 0.141664; 0.281632
0;46.8001;0.0104; 0.140512; 0.280928
0;31.2001;0.01024; 0.141344; 0.28112
0;46.8001;0.01024; 0.140672; 0.281024
0;46.8;0.010176; 0.141216; 0.280896
0;46.8001;0.010208; 0.141664; 0.280832
0;46.8;0.010144; 0.141632; 0.281088
0;31.2;0.01024; 0.141024; 0.281216
0;46.8;0.010368; 0.14128; 0.281856
0;46.8001;0.010208; 0.140768; 0.28112
0;46.8001;0.010432; 0.141312; 0.280992
0;46.8001;0.01024; 0.141312; 0.280768
0;31.2001;0.010496; 0.141856; 0.280768
0;46.8001;0.010336; 0.141024; 0.281056
0;46.8001;0.010208; 0.141504; 0.280864
0;46.8001;0.010304; 0.141376; 0.281088
0;46.8001;0.010336; 0.141376; 0.2808
0;31.2001;0.010336; 0.141696; 0.280704
0;46.8001;0.010272; 0.141184; 0.281696
0;46.8;0.010304; 0.144544; 0.281472
0;46.8001;0.010272; 0.140064; 0.28144
0;46.8;0.01024; 0.141472; 0.280768
0;31.2;0.010336; 0.14128; 0.28128
0;46.8001;0.010208; 0.141824; 0.281312
0;46.8001;0.010144; 0.14144; 0.285056
0;46.8001;0.010272; 0.140832; 0.280864
0;46.8001;0.010176; 0.140352; 0.280704
0;46.8001;0.010368; 0.142336; 0.280896
0;46.8001;0.010272; 0.142272; 0.281024
0;31.2001;0.010464; 0.141408; 0.281056
0;46.8001;0.01024; 0.141504; 0.281664
0;46.8001;0.010144; 0.14112; 0.280416
0;46.8001;0.010272; 0.142112; 0.280672
0;46.8001;0.010272; 0.141824; 0.280768
0;31.2;0.010176; 0.141248; 0.281024
0;46.8001;0.010272; 0.142208; 0.281216
0;46.8;0.010144; 0.14096; 0.280512
0;46.8;0.010176; 0.142016; 0.281024
0;46.8001;0.01024; 0.1416; 0.280704
0;31.2;0.010176; 0.141152; 0.280576
0;46.8001;0.010272; 0.141248; 0.280512
0;46.8001;0.010208; 0.141344; 0.280544
0;46.8001;0.010208; 0.142208; 0.28112
0;46.8001;0.010208; 0.141248; 0.280832
0;46.8001;0.010624; 0.1408; 0.280928
0;46.8001;0.010272; 0.144224; 0.284064
0;31.2001;0.010208; 0.141824; 0.281056
0;46.8001;0.010176; 0.141376; 0.281184
0;46.8001;0.01024; 0.140704; 0.280672
0;31.2;0.010176; 0.141248; 0.280288
0;46.8001;0.010432; 0.140256; 0.281632
0;46.8;0.010176; 0.140864; 0.28064
0;46.8;0.010176; 0.141344; 0.280768
0;46.8001;0.010336; 0.14128; 0.280512
0;31.2;0.010176; 0.140928; 0.28176
0;46.8001;0.010208; 0.140832; 0.280896
0;46.8001;0.010368; 0.142208; 0.280448
0;46.8001;0.01024; 0.141952; 0.280832
0;46.8001;0.010272; 0.140896; 0.28144
0;31.2001;0.01056; 0.141216; 0.280864
0;46.8001;0.010368; 0.14096; 0.28192
0;46.8001;0.01024; 0.141504; 0.281088
0;31.2;0.010176; 0.141184; 0.281408
0;46.8001;0.0104; 0.141344; 0.280864
0;46.8;0.010304; 0.14112; 0.281728
0;46.8;0.010208; 0.140768; 0.281056
0;46.8001;0.010368; 0.141632; 0.281056
0;31.2;0.010464; 0.141472; 0.281568
0;46.8001;0.010176; 0.141344; 0.281024
0;46.8001;0.010272; 0.142176; 0.281152
0;46.8001;0.010432; 0.142752; 0.280768
0;46.8001;0.010176; 0.141376; 0.28112
0;31.2001;0.010208; 0.141088; 0.280448
0;46.8001;0.0104; 0.140704; 0.281056
0;46.8001;0.010208; 0.1416; 0.28128
0;46.8001;0.010368; 0.144992; 0.281312
0;46.8001;0.010272; 0.142592; 0.280928
0;31.2;0.010272; 0.141696; 0.280608
0;46.8001;0.010176; 0.141312; 0.280896
0;46.8;0.010272; 0.141024; 0.2808
0;31.2;0.01024; 0.1416; 0.281504
0;46.8001;0.010304; 0.141184; 0.280608
0;31.2;0.010208; 0.142016; 0.280832
0;46.8001;0.010304; 0.141184; 0.281216
0;46.8001;0.010144; 0.140896; 0.28112
0;31.2001;0.010368; 0.141856; 0.280544
0;46.8001;0.01024; 0.141888; 0.280992
0;46.8001;0.01024; 0.14064; 0.280992
0;46.8001;0.010176; 0.14032; 0.28128
0;46.8001;0.010144; 0.142176; 0.281024
0;31.2001;0.010176; 0.141568; 0.281152
0;46.8001;0.01024; 0.141504; 0.280928
0;46.8;0.01024; 0.14064; 0.281088
0;31.2;0.010336; 0.141216; 0.281696
0;46.8;0.010272; 0.141184; 0.2808
0;31.2;0.01024; 0.141504; 0.280928
0;46.8001;0.010336; 0.140768; 0.28128
0;46.8001;0.010208; 0.14128; 0.281056
0;31.2001;0.01024; 0.141408; 0.280768
0;46.8001;0.010208; 0.142048; 0.28096
0;46.8001;0.010272; 0.141184; 0.281088
0;31.2001;0.010272; 0.141472; 0.280896
0;46.8001;0.010336; 0.140896; 0.281344
0;31.2001;0.010272; 0.14176; 0.281088
0;46.8001;0.010272; 0.140896; 0.280736
0;46.8;0.010272; 0.14144; 0.2808
0;31.2;0.010432; 0.141472; 0.280768
0;46.8;0.010304; 0.141888; 0.281376
0;46.8001;0.010112; 0.140992; 0.280576
0;46.8001;0.010144; 0.141728; 0.28096
0;46.8001;0.010464; 0.14112; 0.280448
0;31.2001;0.010272; 0.14208; 0.28064
0;46.8001;0.01024; 0.141696; 0.281792
0;46.8001;0.01024; 0.14096; 0.280832
0;31.2001;0.01024; 0.140512; 0.280992
0;46.8001;0.010208; 0.14128; 0.28144
0;46.8001;0.0104; 0.141504; 0.281216
0;46.8001;0.010208; 0.140064; 0.281024
0;46.8001;0.010208; 0.1424; 0.2816
0;46.8001;0.010176; 0.141312; 0.280896
0;46.8;0.010304; 0.140896; 0.28128
0;31.2;0.010208; 0.142048; 0.28112
0;46.8;0.010304; 0.141184; 0.280544
0;46.8001;0.01024; 0.143872; 0.28128
0;46.8001;0.01024; 0.141216; 0.280736
0;46.8001;0.010176; 0.14112; 0.280576
0;31.2001;0.010368; 0.141088; 0.281216
0;46.8001;0.010208; 0.141312; 0.2816
0;46.8001;0.01024; 0.140768; 0.281088
0;31.2001;0.0104; 0.141152; 0.281472
0;46.8001;0.010144; 0.141376; 0.28128
0;31.2001;0.010272; 0.141376; 0.280736
0;46.8001;0.010208; 0.142304; 0.280768
0;46.8001;0.010144; 0.140768; 0.281408
0;31.2;0.010144; 0.1416; 0.281056
0;46.8;0.010144; 0.141088; 0.281216
0;46.8001;0.010208; 0.141024; 0.281408
0;46.8;0.010272; 0.1416; 0.281248
0;46.8001;0.010304; 0.141248; 0.280832
0;46.8001;0.010144; 0.140832; 0.280736
0;46.8001;0.010336; 0.14128; 0.28112
0;31.2001;0.010432; 0.14112; 0.28064
0;46.8001;0.010176; 0.141408; 0.281664
0;46.8001;0.010144; 0.140576; 0.281024
0;31.2001;0.01024; 0.14064; 0.281152
0;46.8001;0.010208; 0.14112; 0.280992
0;46.8001;0.010304; 0.141344; 0.280992
0;46.8001;0.010144; 0.141728; 0.280704
0;46.8001;0.010272; 0.14128; 0.28112
0;46.8001;0.01024; 0.142112; 0.281056
0;31.2;0.01024; 0.141184; 0.28128
0;46.8;0.010304; 0.141536; 0.280704
0;46.8001;0.010272; 0.141408; 0.280768
0;46.8;0.010176; 0.141504; 0.280672
0;46.8001;0.010304; 0.140864; 0.281024
0;31.2;0.010176; 0.140896; 0.280864
0;46.8001;0.010208; 0.14144; 0.28064
0;46.8001;0.010176; 0.141216; 0.281056
0;31.2001;0.010176; 0.14096; 0.280992
0;46.8001;0.010208; 0.14144; 0.281056
0;31.2001;0.010176; 0.141184; 0.281568
0;46.8001;0.010208; 0.142016; 0.281024
0;46.8001;0.010304; 0.14128; 0.280384
0;31.2;0.010272; 0.14128; 0.281152
0;46.8001;0.01024; 0.141568; 0.28112
0;31.2;0.010272; 0.14064; 0.280768
0;46.8;0.01024; 0.14064; 0.281312
0;46.8001;0.010208; 0.141184; 0.280704
0;31.2;0.010528; 0.14192; 0.280864
0;46.8001;0.010336; 0.141184; 0.281664
0;31.2001;0.010208; 0.14096; 0.280576
0;46.8001;0.010528; 0.142176; 0.285504
0;46.8001;0.010208; 0.140928; 0.281088
0;46.8001;0.01024; 0.142048; 0.281344
0;46.8001;0.01024; 0.142176; 0.281184
0;31.2001;0.0104; 0.14128; 0.281504
0;46.8001;0.0104; 0.140576; 0.281056
0;46.8001;0.010272; 0.143968; 0.281856
0;31.2;0.010272; 0.141088; 0.281664
0;46.8001;0.01024; 0.141536; 0.281184
0;31.2;0.010336; 0.140832; 0.28128
0;46.8;0.01024; 0.14112; 0.281024
0;46.8001;0.010208; 0.141024; 0.280992
0;31.2;0.010272; 0.141888; 0.281312
0;46.8001;0.010304; 0.141088; 0.28064
0;46.8001;0.010432; 0.140768; 0.280256
0;46.8001;0.010304; 0.141344; 0.280544
0;46.8001;0.010272; 0.140768; 0.281024
0;31.2001;0.010304; 0.140448; 0.280832
0;46.8001;0.010176; 0.140992; 0.280672
0;46.8001;0.010176; 0.141376; 0.281152
0;46.8001;0.010304; 0.140896; 0.281056
0;46.8001;0.010144; 0.141376; 0.28112
0;31.2;0.010208; 0.140384; 0.2808
0;46.8;0.010176; 0.141984; 0.280896
0;46.8001;0.010272; 0.140672; 0.285248
0;31.2;0.010176; 0.14176; 0.280768
0;46.8001;0.0104; 0.140736; 0.281056
0;31.2;0.010304; 0.141856; 0.280864
0;46.8001;0.010208; 0.141024; 0.280736
0;46.8001;0.010144; 0.14144; 0.280832
0;31.2001;0.010368; 0.140768; 0.28224
0;46.8001;0.010144; 0.141248; 0.280992
0;46.8001;0.010208; 0.140736; 0.281152
0;46.8001;0.010272; 0.140576; 0.280736
0;46.8001;0.010208; 0.141024; 0.281376
0;31.2;0.01024; 0.141312; 0.28176
0;46.8001;0.010272; 0.141344; 0.280992
0;46.8;0.010144; 0.14192; 0.280192
0;46.8;0.010272; 0.14144; 0.28112
0;46.8001;0.010112; 0.141248; 0.280928
0;31.2;0.01024; 0.141088; 0.280576
0;46.8001;0.010368; 0.14096; 0.2816
0;31.2001;0.010272; 0.14112; 0.281024
0;46.8001;0.010112; 0.141152; 0.281056
0;46.8001;0.01024; 0.141472; 0.281312
0;31.2001;0.010176; 0.141792; 0.280512
0;46.8001;0.010368; 0.14272; 0.28096
0;31.2001;0.010176; 0.140608; 0.280992
0;46.8001;0.010208; 0.14112; 0.280608
0;46.8001;0.01024; 0.140992; 0.280896
0;46.8001;0.010144; 0.140736; 0.280832
0;31.2001;0.010304; 0.140992; 0.28096
0;46.8001;0.010336; 0.141248; 0.280928
0;31.2;0.010208; 0.141632; 0.280608
0;46.8001;0.010112; 0.140672; 0.280352
0;46.8;0.010208; 0.141056; 0.28064
0;31.2;0.0104; 0.141472; 0.281056
0;46.8001;0.010304; 0.141088; 0.28128
0;46.8001;0.010432; 0.14048; 0.280352
0;46.8001;0.01024; 0.141536; 0.280992
0;46.8001;0.010144; 0.141376; 0.280768
0;31.2001;0.010176; 0.141024; 0.280832
0;46.8001;0.010272; 0.14176; 0.281024
0;46.8001;0.01024; 0.141312; 0.281056
0;46.8001;0.010304; 0.141024; 0.281408
0;46.8001;0.010208; 0.141824; 0.280832
0;31.2001;0.010272; 0.141824; 0.280768
0;46.8001;0.010176; 0.140448; 0.281312
0;46.8;0.010176; 0.142624; 0.280704
0;46.8001;0.0104; 0.141184; 0.280704
0;46.8;0.01024; 0.141248; 0.281088
0;31.2;0.010144; 0.14128; 0.281344
0;46.8001;0.010208; 0.140512; 0.28064
0;31.2;0.01024; 0.140896; 0.281664
0;46.8001;0.01024; 0.14144; 0.280896
0;46.8001;0.010208; 0.142368; 0.280736
0;31.2001;0.010304; 0.140416; 0.280896
0;46.8001;0.010272; 0.141344; 0.280736
0;31.2001;0.010176; 0.14096; 0.281248
0;46.8001;0.010208; 0.141664; 0.281152
0;46.8001;0.010208; 0.141152; 0.281056
0;31.2;0.01024; 0.141472; 0.280416
0;46.8001;0.010272; 0.140896; 0.281024
0;31.2;0.01024; 0.141408; 0.280768
0;46.8;0.010208; 0.141792; 0.281216
0;46.8001;0.010144; 0.141472; 0.281632
0;46.8;0.010176; 0.141568; 0.28128
0;46.8001;0.010176; 0.140608; 0.281504
0;31.2;0.010336; 0.141664; 0.280832
0;46.8001;0.010368; 0.141248; 0.281056
0;46.8001;0.010176; 0.141664; 0.281504
0;31.2001;0.010464; 0.141792; 0.280384
0;46.8001;0.010208; 0.141568; 0.281472
0;46.8001;0.010272; 0.140992; 0.281056
0;46.8001;0.010176; 0.140928; 0.28112
0;46.8001;0.010272; 0.141504; 0.2808
0;31.2;0.010432; 0.141984; 0.281472
0;46.8001;0.010176; 0.140928; 0.281248
0;31.2;0.010272; 0.14208; 0.281056
0;46.8;0.010304; 0.140736; 0.2808
0;46.8001;0.01024; 0.140576; 0.280704
0;31.2;0.010208; 0.141312; 0.281376
0;46.8001;0.010272; 0.141216; 0.28128
0;31.2001;0.010208; 0.140928; 0.280736
0;46.8001;0.010496; 0.141664; 0.280512
0;46.8001;0.010208; 0.141696; 0.281344
0;31.2001;0.01024; 0.141728; 0.28096
0;46.8001;0.01024; 0.1416; 0.281152
0;31.2001;0.01024; 0.140352; 0.281536
0;46.8001;0.010144; 0.140928; 0.281056
0;46.8001;0.010272; 0.141504; 0.28672
0;31.2;0.010208; 0.14176; 0.280896
0;46.8001;0.010432; 0.141472; 0.280864
0;31.2;0.010208; 0.141664; 0.280896
0;46.8;0.010208; 0.141472; 0.281056
0;46.8001;0.010304; 0.141312; 0.28096
0;46.8;0.010176; 0.142016; 0.281024
0;46.8001;0.010336; 0.140704; 0.2816
0;31.2001;0.010208; 0.141056; 0.28112
0;46.8001;0.010176; 0.141504; 0.280704
0;31.2001;0.010112; 0.14144; 0.280576
0;46.8001;0.01024; 0.141184; 0.28096
0;46.8001;0.010144; 0.1408; 0.280832
0;31.2001;0.010176; 0.140704; 0.280768
0;46.8001;0.010304; 0.141472; 0.281024
0;46.8001;0.010144; 0.140672; 0.281248
0;31.2;0.010432; 0.141376; 0.28128
0;46.8;0.010144; 0.141824; 0.28144
0;31.2;0.01024; 0.141216; 0.2808
0;46.8;0.01024; 0.140544; 0.281056
0;46.8001;0.010112; 0.140672; 0.281408
0;46.8;0.010176; 0.140544; 0.280864
0;46.8001;0.01024; 0.14224; 0.281312
0;46.8001;0.01024; 0.140672; 0.28048
0;46.8001;0.01024; 0.140672; 0.281504
0;46.8001;0.010304; 0.141472; 0.280928
0;46.8001;0.010336; 0.140896; 0.28144
0;46.8001;0.010144; 0.141024; 0.280512
0;46.8001;0.010208; 0.141472; 0.281248
0;46.8001;0.010208; 0.141024; 0.281536
0;46.8001;0.010144; 0.141952; 0.280608
0;31.2001;0.01024; 0.14224; 0.280576
0;46.8001;0.010208; 0.141472; 0.281312
0;31.2001;0.010272; 0.141312; 0.28096
0;46.8001;0.01024; 0.144032; 0.2808
0;46.8;0.010496; 0.141632; 0.281024
0;46.8001;0.01024; 0.141344; 0.28064
0;46.8;0.010304; 0.141952; 0.281312
0;31.2;0.010176; 0.141536; 0.281024
0;46.8001;0.010176; 0.141344; 0.281984
0;46.8001;0.010304; 0.14256; 0.280928
0;46.8001;0.010368; 0.141536; 0.281312
0;46.8001;0.010208; 0.141216; 0.281056
0;31.2001;0.010272; 0.141344; 0.280928
0;46.8001;0.010208; 0.14096; 0.28144
0;31.2001;0.010144; 0.141408; 0.280864
0;46.8001;0.010144; 0.14144; 0.28112
0;46.8001;0.010208; 0.140704; 0.28064
0;46.8001;0.010176; 0.140928; 0.280512
0;46.8001;0.010176; 0.141568; 0.281632
0;31.2;0.010304; 0.14176; 0.280608
0;46.8001;0.010304; 0.140576; 0.280768
0;46.8;0.010144; 0.141088; 0.280832
0;31.2;0.010208; 0.140576; 0.28112
0;46.8001;0.010208; 0.142016; 0.280928
0;31.2;0.010208; 0.142624; 0.286496
0;46.8001;0.010432; 0.142144; 0.281312
0;46.8001;0.010208; 0.14096; 0.28064
0;31.2001;0.01024; 0.1416; 0.280992
0;46.8001;0.010176; 0.141312; 0.281152
0;46.8001;0.01024; 0.140928; 0.280672
0;46.8001;0.010336; 0.141344; 0.28112
0;46.8001;0.010208; 0.140576; 0.281472
0;31.2001;0.010464; 0.141536; 0.281824
0;46.8001;0.01024; 0.141152; 0.280672
0;46.8;0.01024; 0.141024; 0.28112
0;46.8001;0.01024; 0.14208; 0.281056
0;46.8;0.010176; 0.141728; 0.281952
0;31.2;0.010208; 0.140672; 0.281568
0;46.8001;0.01024; 0.140896; 0.281504
0;31.2;0.01024; 0.141408; 0.280896
0;46.8001;0.010272; 0.141664; 0.280992
0;46.8001;0.010144; 0.141248; 0.281536
0;31.2001;0.010336; 0.141728; 0.280928
0;46.8001;0.010176; 0.141024; 0.281152
0;31.2001;0.010272; 0.141824; 0.281536
0;46.8001;0.010208; 0.14112; 0.28096
0;46.8001;0.01024; 0.140928; 0.2816
0;31.2;0.010208; 0.140256; 0.286208
0;46.8001;0.0104; 0.141504; 0.280608
0;31.2;0.010208; 0.142592; 0.281056
0;46.8;0.0104; 0.141664; 0.28048
0;46.8001;0.0104; 0.141024; 0.280864
0;31.2;0.010496; 0.141408; 0.281056
0;46.8001;0.010144; 0.142144; 0.281216
0;31.2;0.010208; 0.141504; 0.280672
0;46.8001;0.010304; 0.140576; 0.28096
0;46.8001;0.010208; 0.141632; 0.280704
0;31.2001;0.010272; 0.142272; 0.280992
0;46.8001;0.010336; 0.140832; 0.280896
0;46.8001;0.010432; 0.142304; 0.28112
0;46.8001;0.01024; 0.141536; 0.281056
0;46.8001;0.010208; 0.141312; 0.280672
0;31.2;0.010336; 0.141024; 0.28064
0;46.8001;0.010272; 0.141632; 0.281312
0;31.2;0.01024; 0.14192; 0.280928
0;46.8;0.01024; 0.14064; 0.280544
0;46.8001;0.010144; 0.141696; 0.2808
0;31.2;0.0104; 0.141504; 0.281216
0;46.8001;0.010272; 0.1408; 0.280608
0;31.2001;0.010336; 0.142048; 0.281984
0;46.8001;0.01024; 0.141856; 0.280928
0;46.8001;0.010176; 0.141824; 0.280544
0;31.2001;0.010176; 0.141152; 0.2808
0;46.8001;0.010304; 0.140352; 0.280736
0;31.2001;0.010208; 0.141408; 0.283808
0;46.8001;0.01024; 0.141856; 0.281152
0;46.8001;0.010304; 0.14144; 0.280992
0;31.2;0.010272; 0.141824; 0.281504
0;46.8001;0.010272; 0.141184; 0.280832
0;31.2;0.010208; 0.140992; 0.28064
0;46.8;0.01024; 0.140384; 0.286816
0;46.8001;0.01024; 0.14128; 0.280832
0;31.2;0.010272; 0.140256; 0.280544
0;46.8001;0.010336; 0.141312; 0.281024
0;31.2001;0.010304; 0.141792; 0.281152
0;46.8001;0.010272; 0.141184; 0.286752
0;62.4001;0.010144; 0.142272; 0.28064
0;46.8001;0.010464; 0.14144; 0.285376
0;46.8001;0.01024; 0.141696; 0.2816
0;31.2001;0.010336; 0.142272; 0.280768
0;46.8001;0.0104; 0.140576; 0.280992
0;46.8001;0.010208; 0.141728; 0.280864
0;31.2001;0.010272; 0.14144; 0.280576
0;46.8001;0.010208; 0.141184; 0.282112
0;46.8001;0.010272; 0.142048; 0.281184
0;46.8001;0.010272; 0.140704; 0.28064
0;31.2001;0.0104; 0.141216; 0.280704
0;46.8001;0.010208; 0.14128; 0.28144
0;46.8;0.010208; 0.141344; 0.281088
0;31.2;0.010176; 0.142336; 0.28144
0;46.8;0.010176; 0.140544; 0.281216
0;31.2;0.010336; 0.141024; 0.280416
0;46.8001;0.010208; 0.141408; 0.281024
0;31.2;0.010464; 0.1416; 0.2808
0;46.8001;0.010208; 0.141632; 0.281184
0;46.8001;0.010176; 0.141024; 0.280608
0;46.8001;0.010304; 0.142624; 0.280384
0;46.8001;0.01024; 0.14144; 0.281344
0;31.2001;0.01024; 0.140608; 0.281024
0;46.8001;0.0104; 0.141152; 0.280736
0;31.2001;0.0104; 0.14192; 0.281248
0;46.8001;0.010144; 0.14128; 0.280928
0;46.8001;0.010208; 0.141344; 0.281376
0;46.8001;0.01024; 0.141568; 0.280736
0;31.2001;0.01024; 0.141568; 0.281472
0;46.8001;0.010272; 0.141824; 0.280928
0;46.8;0.010176; 0.141248; 0.281056
0;46.8001;0.010208; 0.140672; 0.280576
0;46.8;0.01024; 0.140288; 0.28176
0;46.8;0.01024; 0.140608; 0.28032
0;31.2;0.010272; 0.140384; 0.280672
0;46.8;0.01024; 0.141248; 0.281056
0;46.8001;0.010272; 0.140992; 0.281216
0;31.2001;0.010176; 0.141472; 0.280832
0;46.8001;0.01024; 0.1416; 0.28096
0;31.2001;0.010208; 0.141888; 0.281248
0;46.8001;0.010368; 0.141248; 0.280992
0;46.8001;0.01024; 0.14096; 0.2816
0;46.8001;0.010208; 0.141312; 0.280832
0;46.8001;0.010336; 0.140704; 0.280768
0;46.8001;0.010176; 0.141952; 0.280672
0;46.8001;0.010272; 0.141216; 0.281728
0;46.8001;0.010208; 0.141792; 0.280768
0;46.8001;0.010272; 0.141344; 0.281536
0;46.8001;0.010176; 0.141408; 0.280928
0;46.8001;0.010176; 0.141312; 0.281184
0;31.2;0.010208; 0.141728; 0.281024
0;46.8;0.01024; 0.14208; 0.280864
0;31.2;0.010432; 0.140992; 0.28096
0;46.8;0.010144; 0.141472; 0.281632
0;46.8001;0.010176; 0.141024; 0.2808
0;46.8001;0.010176; 0.14032; 0.280608
0;46.8001;0.010304; 0.141472; 0.281152
0;46.8001;0.010176; 0.141184; 0.28128
0;46.8001;0.010304; 0.141088; 0.281824
0;31.2001;0.010176; 0.141312; 0.28112
0;46.8001;0.01024; 0.141472; 0.28096
0;31.2001;0.010208; 0.141024; 0.280736
0;46.8001;0.010208; 0.141184; 0.2808
0;46.8001;0.010176; 0.1416; 0.281856
0;46.8001;0.010272; 0.141856; 0.28096
0;46.8001;0.010144; 0.14096; 0.281184
0;46.8001;0.010304; 0.141504; 0.281664
0;46.8;0.010176; 0.141408; 0.281024
0;31.2;0.01024; 0.141408; 0.281472
0;46.8;0.010176; 0.140672; 0.280896
0;46.8001;0.01024; 0.142368; 0.2808
0;46.8;0.01024; 0.141888; 0.280352
0;46.8001;0.010208; 0.142208; 0.280928
0;31.2001;0.010272; 0.140384; 0.28112
0;46.8001;0.010432; 0.141248; 0.280544
0;31.2001;0.01024; 0.140544; 0.281152
0;46.8001;0.010176; 0.140896; 0.280832
0;46.8001;0.010144; 0.141376; 0.280832
0;31.2001;0.010208; 0.141344; 0.280928
0;46.8001;0.010208; 0.142016; 0.280992
0;31.2001;0.010176; 0.141056; 0.280736
0;46.8001;0.01024; 0.142016; 0.280992
0;31.2;0.010336; 0.1416; 0.280608
0;46.8001;0.010272; 0.141728; 0.280992
0;46.8;0.01024; 0.14144; 0.28096
0;31.2;0.010144; 0.14224; 0.280544
0;46.8001;0.010336; 0.140864; 0.281184
0;46.8;0.010432; 0.141312; 0.28176
0;46.8001;0.010208; 0.141376; 0.280864
0;46.8001;0.010368; 0.140864; 0.281056
0;31.2;0.010144; 0.141152; 0.281248
0;46.8001;0.010176; 0.14064; 0.280832
0;46.8001;0.010176; 0.141856; 0.281056
0;46.8001;0.010208; 0.1416; 0.281056
0;46.8001;0.010464; 0.14144; 0.285952
0;46.8001;0.0104; 0.14144; 0.280896
0;46.8001;0.010208; 0.140608; 0.281216
0;31.2001;0.010208; 0.141376; 0.281216
0;46.8001;0.010336; 0.141152; 0.281184
0;31.2001;0.01024; 0.140928; 0.281824
0;46.8001;0.010368; 0.141312; 0.280992
0;46.8001;0.010208; 0.141312; 0.280768
0;31.2;0.010272; 0.14128; 0.281056
0;46.8;0.010272; 0.141536; 0.280768
0;46.8001;0.010464; 0.140928; 0.2808
0;46.8;0.010208; 0.141152; 0.281472
0;46.8001;0.010176; 0.14176; 0.281216
0;31.2001;0.010176; 0.14112; 0.280544
0;46.8001;0.01024; 0.141376; 0.280672
0;46.8001;0.010176; 0.140928; 0.28112
0;31.2001;0.010432; 0.142144; 0.280768
0;46.8001;0.010176; 0.141952; 0.280864
0;46.8001;0.010176; 0.143712; 0.28256
0;31.2001;0.010368; 0.140544; 0.281024
0;46.8001;0.010208; 0.140576; 0.280864
0;31.2;0.01024; 0.141696; 0.280992
0;46.8001;0.010272; 0.14032; 0.280832
0;46.8;0.010272; 0.140928; 0.28128
0;31.2;0.010144; 0.141408; 0.28064
0;46.8001;0.010176; 0.141248; 0.281248
0;46.8001;0.010304; 0.141088; 0.280768
0;46.8001;0.010208; 0.141664; 0.281216
0;46.8001;0.010304; 0.141216; 0.280512
0;31.2001;0.01024; 0.141376; 0.280864
0;46.8001;0.01024; 0.141536; 0.281152
0;46.8001;0.010272; 0.141312; 0.28112
0;31.2001;0.010208; 0.141408; 0.280608
0;46.8001;0.010208; 0.141728; 0.280768
0;31.2;0.010176; 0.141216; 0.281344
0;46.8001;0.010176; 0.141728; 0.280544
0;46.8;0.010368; 0.142016; 0.28192
0;46.8001;0.010176; 0.140928; 0.28064
0;46.8;0.01024; 0.141248; 0.280896
0;31.2;0.01024; 0.141632; 0.28048
0;46.8001;0.010208; 0.141632; 0.28144
0;31.2;0.010176; 0.14208; 0.28176
0;46.8001;0.010304; 0.1408; 0.280896
0;46.8001;0.01024; 0.140768; 0.281056
0;31.2001;0.01024; 0.140896; 0.280736
0;46.8001;0.01024; 0.141248; 0.281312
0;31.2001;0.010208; 0.140192; 0.281152
0;46.8001;0.01024; 0.143968; 0.283616
0;46.8001;0.010272; 0.141536; 0.281376
0;31.2;0.010208; 0.141184; 0.281248
0;46.8001;0.010144; 0.141504; 0.280992
0;31.2;0.010176; 0.141664; 0.280768
0;46.8;0.010624; 0.14192; 0.28192
0;46.8001;0.010272; 0.141824; 0.280576
0;31.2;0.010208; 0.142432; 0.28064
0;46.8001;0.010304; 0.141632; 0.281056
0;46.8001;0.010592; 0.141568; 0.280512
0;46.8001;0.010272; 0.140352; 0.281184
0;46.8001;0.010368; 0.140544; 0.2816
0;31.2001;0.010176; 0.14064; 0.28112
0;46.8001;0.010208; 0.140992; 0.280896
0;46.8001;0.010176; 0.141888; 0.281312
0;46.8001;0.01024; 0.1416; 0.280512
0;31.2001;0.010176; 0.141312; 0.28064
0;46.8001;0.01024; 0.141312; 0.280992
0;46.8001;0.010208; 0.141728; 0.280832
0;31.2;0.010432; 0.141152; 0.281184
0;46.8;0.010176; 0.141184; 0.280992
0;31.2;0.010272; 0.141344; 0.281984
0;46.8;0.010144; 0.141952; 0.281024
0;46.8001;0.010336; 0.140864; 0.281408
0;46.8001;0.0104; 0.142304; 0.280512
